r,n_r,j,k,in_window_d0.5,in_window_d1,w,abs_D,arg_D,abs_H,arg_H,arg_DH,abs_term,term_re,term_im
140,73,37,36,0,1,1.112425851105692e-17,0.003180513488626294,1.8636297466975842,1.576676574652806e-08,-1.7922514914431,0.07137825525448438,5.5784164079899705e-28,5.564211828117647e-28,3.978396068359601e-29
140,73,38,35,0,1,2.5268398833979712e-18,0.0033450407675803605,1.9881415652330043,2.728513163075062e-08,-1.474967212572746,0.5131743526602583,2.306243670081143e-28,2.00917749856577e-28,1.1322392172356218e-28
140,73,39,34,0,1,5.602495669072424e-19,0.0022719573804604602,1.9849646804952508,1.2875169095431264e-08,-2.2784690814244217,-0.2935044009291709,1.6388328142687913e-29,1.568749607707325e-29,-4.74128317486185e-30
140,73,40,33,0,1,1.2116640041692137e-19,0.0022690220698154736,2.454118188175493,3.672242038269772e-09,1.481108192379305,-2.3479589266247887,1.0096067004346472e-30,-7.079962341326925e-31,-7.197548346600124e-31
141,74,0,74,1,1,0.1804391599252664,0.9999999999999998,0.31512889272119843,0.33040674698857564,0.8778324580206441,1.1929613507418426,0.059618315860258626,0.021993734507643876,0.055413168366561044
141,74,1,73,1,1,0.25433329208513744,0.9975954207533365,0.39509996627583965,0.2596063478142151,1.118260858245126,1.5133608245209658,0.06586777104498301,0.003781068858352003,0.0657591573906076
141,74,2,72,1,1,0.22208529093558652,0.9874829901604438,0.5240744448890677,0.1898278321444282,1.475825023972663,1.9998994688617306,0.04163027761255437,-0.017320502709205297,0.03785604575228055
141,74,3,71,1,1,0.15375135526309835,0.95064455661289,0.7335227583594347,0.1259017149708638,2.028256201663269,2.761778960022704,0.018402158384243254,-0.01709070509188384,0.006822553236218094
141,74,4,70,1,1,0.09228795116637667,0.8351820771048222,1.055428692598929,0.0733590453243741,2.9155386178329112,-2.3122179967477465,0.005654312944146364,-0.003818567240707992,-0.004170107804185987
141,74,5,69,1,1,0.05017597344968052,0.5968029957733548,1.4333937165162012,0.03641042345688953,-1.891336822724782,-0.4579431062085809,0.0010903163664521256,0.0009779742627058826,-0.000482033318805092
141,74,6,68,1,1,0.025332747570936263,0.33934220705238705,1.6510090771824324,0.014412655993872165,0.6455909450649759,2.2966000222474086,0.0001238979716660927,-8.223564249823005e-05,9.267149769953653e-05
141,74,7,67,1,1,0.012063213129017267,0.25353658096545717,1.2394882947620762,0.00884502784334178,-0.6928165496596754,0.5466717451024007,2.705221526671756e-05,2.3109610084744322e-05,1.40630107931378e-05
141,74,8,66,1,1,0.005474500046850817,0.14317193728333336,0.8115571960160283,0.004771847025267538,3.042771638432009,-2.428856472731549,3.740148776790985e-06,-2.829704947040741e-06,-2.44570701132091e-06
141,74,9,65,1,1,0.0023849307134795636,0.11471079270810389,1.2100739024330371,0.0025993321082417448,-2.5371563332902807,-1.3270824308572435,7.111182409935375e-07,1.715988241281467e-07,-6.901036126782562e-07
141,74,10,64,1,1,0.0010026201258160354,0.0652347515853448,1.3973227125202639,0.0009408813585772433,-0.9501011626667868,0.44722154985347695,6.153898020407409e-08,5.548675413121975e-08,2.6613271135638177e-08
141,74,11,63,1,1,0.0004083398330596217,0.04242031885506562,0.8518718614981986,0.0006288153430451983,-2.1805711220942734,-1.3286992605960748,1.089228021303836e-08,2.611305044563086e-09,-1.057463258007513e-08
141,74,12,62,1,1,0.00016159176810776488,0.031595692137664076,1.6350462577120368,0.00039823973099303655,-1.1572546107137955,0.4777916469982412,2.033254266790014e-09,1.8055552666450948e-09,9.349294585742606e-10
141,74,13,61,1,1,6.227623697082469e-05,0.01111861045030421,2.5530629455148324,0.0002913107580653536,2.4632584778235294,-1.2668638838412247,2.0171091550564229e-10,6.036697740561737e-11,-1.9246589690912533e-10
141,74,14,60,1,1,2.341568445929848e-05,0.020175045373025054,1.827310678394654,0.00013823001109651253,2.693452229904073,-1.7624223988808596,6.530158462044099e-11,-1.2437042963175748e-11,-6.410629388970117e-11
141,74,15,59,1,1,8.601680005456584e-06,0.024114333975863253,2.087234625645036,7.78499963901005e-05,-1.7759318466356462,0.3113027790093898,1.614794086715688e-11,1.5371795544862002e-11,4.946099066552949e-12
141,74,16,58,1,1,3.0905395147810354e-06,0.021168221290206325,2.5487349623713036,3.966051309463107e-05,2.034788104709617,-1.6996622400986658,2.5946393251987442e-12,-3.3343591222892e-13,-2.5731252826677256e-12
141,74,17,57,1,1,1.0870302720272895e-06,0.015980158956521398,2.098640646397312,1.703575165229155e-05,-3.0549006141130555,-0.9562599677157434,2.9592662010633124e-13,1.7062530276303504e-13,-2.4178414039092704e-13
141,74,18,56,1,1,3.7454669994722675e-07,0.01828009607111805,1.9396482636811907,2.344813663994992e-05,-1.3464077663291052,0.5932404973520855,1.6054352152396132e-13,1.3311200115625316e-13,8.975197742385567e-14
141,74,19,55,1,1,1.2649164866638796e-07,0.017449836877155313,2.0004321655997965,7.825567203014534e-06,-0.3489858882581974,1.6514462773415994,1.7273050786937815e-14,-1.3915609979513701e-15,1.7216905688221496e-14
141,74,20,54,1,1,4.188794124685361e-08,0.012067539548182415,2.0939475616622083,5.5569039930255445e-06,-2.7869666034183975,-0.6930190417561894,2.8089282118017595e-15,2.1609668169748082e-15,-1.794519466316706e-15
141,74,21,53,1,1,1.3605707232060722e-08,0.013856414679884554,2.375411983078907,2.522653726213449e-06,2.0297750645419956,-1.8779982595586842,4.755866272208336e-16,-1.438139492013385e-16,-4.533212856312871e-16
141,74,22,52,1,1,4.335633016469566e-09,0.006907895138337719,2.199747060200389,1.8529605155421035e-06,-0.9448519084178247,1.2548951517825646,5.549634946807569e-17,1.7241227325828025e-17,5.2750212175705105e-17
141,74,23,51,1,1,1.3556373353993648e-09,0.004264348930502237,3.0964900134064326,2.281917059058705e-07,2.5515406031888856,-0.6351546905842682,1.3191558563773179e-18,1.0618939861095786e-18,-7.826578662984776e-19
141,74,24,50,1,1,4.1593418245207786e-10,0.005005373922370198,2.497724165405327,1.9363865560136798e-07,-0.7399414753133942,1.757782690091933,4.0313750028056864e-19,-7.494271216537261e-20,3.961103811133502e-19
141,74,25,49,1,1,1.2522749579202344e-10,0.008047172246611589,2.3280161474007532,2.438197047462999e-07,-2.60107927863258,-0.27306313123182696,2.4570375535430867e-19,2.3660026974957027e-19,-6.626196306811755e-20
141,74,26,48,1,1,3.699548264458738e-11,0.010102608723487746,2.586220839763172,1.2529838409426717e-07,-2.2217386696524755,0.3644821701106967,4.6830382031365605e-20,4.375402281604179e-20,1.6693416924552773e-20
141,74,27,47,1,1,1.072332830277895e-11,0.008553371992944103,2.853813875163912,2.149486951044777e-07,1.5588923267932546,-1.8704791052224194,1.9715226718248977e-20,-5.8202728157346494e-21,-1.8836522739146374e-20
141,74,28,46,1,1,3.0491587309033824e-12,0.008693233176313075,2.68013539918255,2.1375338176162492e-07,2.372976218708205,-1.2300736892888315,5.665971116174806e-21,1.893387793454795e-21,-5.3402538659621384e-21
141,74,29,45,1,1,8.50390612332281e-13,0.008509573669140508,2.4537812153454586,2.8062668633897876e-08,0.8427705865456523,-2.986633505288476,2.0307442292965689e-22,-2.0064115201969524e-22,-3.134245306964183e-23
141,74,30,44,1,1,2.325653884555133e-13,0.007857590215686154,2.1849042697917547,7.752634887934262e-08,0.06379361295407002,2.2486978827458244,1.4167192289961582e-22,-8.885095578990171e-23,1.103469138367522e-22
141,74,31,43,0,1,6.235086400169318e-14,0.006529833636367097,1.9138896485899897,3.676158088168145e-08,1.3829962004286125,-2.986299458160984,1.4967138310367792e-23,-1.478702713208929e-23,-2.3149638866588104e-24
141,74,32,42,0,1,1.6382341187595708e-14,0.00472299828386364,1.7495086647128786,4.982723800129908e-08,-0.981333374791639,0.7681752899212397,3.855321218700329e-24,2.7726688296659545e-24,2.6787701021849214e-24
141,74,33,41,0,1,4.216904983936792e-15,0.003332308036885052,1.8128687077419674,2.7246455784595532e-08,1.62253658361953,-2.8477800158180893,3.8286791514020463e-25,-3.664607543498414e-25,-1.1087991687024336e-25
141,74,34,40,0,1,1.0629851878750602e-15,0.0042448305277389495,1.7830809879758656,1.5818000584916242e-08,2.700847999748166,-1.7992563194555549,7.137385531603963e-26,-1.616459375770394e-26,-6.951930042314404e-26
141,74,35,39,0,1,2.622950463587811e-16,0.004701646266313542,1.946983336644822,1.930774613231214e-08,2.364733627217896,-1.9714683433168685,2.381067021380372e-26,-9.287047676910506e-27,-2.1924843476688962e-26
141,74,36,38,0,1,6.332551833519144e-17,0.0037430027481801624,1.8299638028058134,1.6350809341260833e-08,-0.5956758230684114,1.234287979737402,3.8755929189502336e-27,1.279694791538732e-27,3.6582238468860586e-27
141,74,37,37,0,1,1.4951038811663712e-17,0.003180513488626294,1.8636297466975842,1.1308626667721471e-08,-1.7581797248158795,0.10545002188170473,5.377475960232457e-28,5.347605675848752e-28,5.66004627638513e-29
141,74,38,36,0,1,3.450064782064778e-18,0.0033450407675803605,1.9881415652330043,1.9322868451248668e-08,-1.4413954380476477,0.5467461271853566,2.2299763760972905e-28,1.9048921230119361e-28,1.159388044460992e-28
141,74,39,35,0,1,7.776532424689841e-19,0.0022719573804604602,1.9849646804952508,8.959028090158498e-09,-2.2442472024810707,-0.25928252198581975,1.582876624657967e-29,1.5299676739782186e-29,-4.058291826252492e-30
141,74,40,34,0,1,1.711064517420791e-19,0.0022690220698154736,2.454118188175493,2.5121252627835286e-09,1.51924345244557,-2.3098236665585237,9.75318352573594e-31,-6.569445134575516e-31,-7.208812628338254e-31
142,75,0,75,1,1,0.17887738904143788,0.9999999999999998,0.31512889272119843,0.31325532544449464,0.9016510467396809,1.2167799394608794,0.05603429471883709,0.01942529219018141,0.05255949208243524
142,75,1,74,1,1,0.2531283807190159,0.9975954207533365,0.39509996627583965,0.24523900716134964,1.142424411029214,1.5375243773050538,0.061927683819560174,0.0020600746274355916,0.061893409308138865
142,75,2,73,1,1,0.2219372058436869,0.9874829901604438,0.5240744448890677,0.17864165000072232,1.500295390028965,2.024369834918033,0.039150963897362195,-0.017155189133903556,0.03519229262029621
142,75,3,72,1,1,0.15429920025322993,0.95064455661289,0.7335227583594347,0.11801259048136022,2.052994788000268,2.786517546359703,0.017310522805959083,-0.016230698964833312,0.006018190004360816
142,75,4,71,1,1,0.09302248436319126,0.8351820771048222,1.055428692598929,0.06847810305364051,2.9405072136174284,-2.2872494009632294,0.005320112562644314,-0.003493792032521439,-0.0040121085370033996
142,75,5,70,1,1,0.050804587613742916,0.5968029957733548,1.4333937165162012,0.033842020193565844,-1.866180870903744,-0.43278715438754284,0.001026101223076846,0.0009314950364830066,-0.00043034952888009717
142,75,6,69,1,1,0.02577044299247829,0.33934220705238705,1.6510090771824324,0.013335968025792537,0.6708670999214752,2.3218761771039076,0.00011662302707339649,-7.958687473709963e-05,8.524587857100996e-05
142,75,7,68,1,1,0.012331210585859932,0.25353658096545717,1.2394882947620762,0.008147486485180877,-0.6673316332581919,0.5721566615038842,2.5472407429163862e-05,2.1415549923260365e-05,1.3791945537945887e-05
142,75,8,67,1,1,0.005624235072087334,0.14317193728333336,0.8115571960160283,0.00437496660328748,3.068441930942856,-2.403186180220702,3.522865868535612e-06,-2.605307680254172e-06,-2.371277254751497e-06
142,75,9,66,1,1,0.0024629003256853035,0.11471079270810389,1.2100739024330371,0.0023716829563474643,-2.511452399646801,-1.3013784972137634,6.700508303961955e-07,1.7834763899346923e-07,-6.45879427586981e-07
142,75,10,65,1,1,0.0010409696943044287,0.0652347515853448,1.3973227125202639,0.0008542410701937226,-0.9243557929037965,0.47296691961646725,5.800928955104412e-08,5.1641069706761225e-08,2.642494264437116e-08
142,75,11,64,1,1,0.00042631972178984256,0.04242031885506562,0.8518718614981986,0.0005677645914884052,-2.1542566793010005,-1.302384817802802,1.0267806053344395e-08,2.723023802117093e-09,-9.900150631288374e-09
142,75,12,63,1,1,0.00016967949125963882,0.031595692137664076,1.6350462577120368,0.00035770156838939543,-1.1310261765059353,0.5040200812061015,1.9176885325798408e-09,1.6792204084746985e-09,9.261469255740645e-10
142,75,13,62,1,1,6.578343353450612e-05,0.01111861045030421,2.5530629455148324,0.0002601960579707109,2.489685444265002,-1.2404369173997523,1.9031269739773298e-10,6.173420828078774e-11,-1.8002169402254108e-10
142,75,14,61,1,1,2.488719990860354e-05,0.020175045373025054,1.827310678394654,0.00012278428314506953,2.719676832474937,-1.7361977963099957,6.165003612930399e-11,-1.0150575779292769e-11,-6.080865699958618e-11
142,75,15,60,1,1,9.20072239045343e-06,0.024114333975863253,2.087234625645036,6.874252638230705e-05,-1.7494281372709146,0.33780648837412136,1.525185569603327e-11,1.4389880366433578e-11,5.054744821685055e-12
142,75,16,59,1,1,3.3276724381716086e-06,0.021168221290206325,2.5487349623713036,3.480573939728081e-05,2.0617164633239975,-1.6727338814842851,2.4517478363758146e-12,-2.4949256419037377e-13,-2.4390204824041964e-12
142,75,17,58,1,1,1.1784674300847834e-06,0.015980158956521398,2.098640646397312,1.484662615647259e-05,-3.0271935710486275,-0.9285529246513154,2.795931017908045e-13,1.674744115857064e-13,-2.2388529213198568e-13
142,75,18,57,1,1,4.089382706106171e-07,0.01828009607111805,1.9396482636811907,2.03072874516534e-05,-1.3184447122619747,0.6212035514192161,1.5180572358163672e-13,1.234451599558785e-13,8.835309952464532e-14
142,75,19,56,1,1,1.3912332917680788e-07,0.017449836877155313,2.0004321655997965,6.730195537515206e-06,-0.32126851316868943,1.6791636524311073,1.633875706400778e-14,-1.7671239660200988e-15,1.624291400227747e-14
142,75,20,55,1,1,4.6422499476613615e-08,0.012067539548182415,2.0939475616622083,4.745666289118466e-06,-2.758651798493945,-0.664704236831737,2.6585476366936045e-15,2.09254086175578e-15,-1.6398622742326645e-15
142,75,21,54,1,1,1.519784209055803e-08,0.013856414679884554,2.375411983078907,2.1378921613733015e-06,2.0587467784594544,-1.8490265456412254,4.502135841244976e-16,-1.2365312329754718e-16,-4.32899730225127e-16
142,75,22,53,1,1,4.882695578832304e-09,0.006907895138337719,2.199747060200389,1.5568444506838198e-06,-0.9162384054879162,1.283508654712473,5.251103852633482e-17,1.4879113293836258e-17,5.0358923287769026e-17
142,75,23,52,1,1,1.5396692237141679e-09,0.004264348930502237,3.0964900134064326,1.8837598646686626e-07,2.5795161326284024,-0.6071791611447513,1.2368177291901639e-18,1.0157498206031493e-18,-7.056701759205809e-19
142,75,24,51,1,1,4.765642835305758e-10,0.005005373922370198,2.497724165405327,1.6087731603371556e-07,-0.7098092996702179,1.7879148657351094,3.8375392419734325e-19,-8.266700799734133e-20,3.7474423294512193e-19
142,75,25,50,1,1,1.4479442486843877e-10,0.008047172246611589,2.3280161474007532,1.9985001194315376e-07,-2.5713756788808766,-0.24335953148012332,2.3286237151747936e-19,2.2600083151225273e-19,-5.611156943550004e-20
142,75,26,49,1,1,4.3182212270513416e-11,0.010102608723487746,2.586220839763172,1.0195706839827197e-07,-2.195328399128409,0.3908924406347632,4.447907638731848e-20,4.1123992789607725e-20,1.6947137023969706e-20
142,75,27,48,1,1,1.2639954607259005e-11,0.008553371992944103,2.853813875163912,1.7331382296401585e-07,1.5896051906072348,-1.8397662414084395,1.8737691164539204e-20,-4.9793264876146335e-21,-1.8063980123643564e-20
142,75,28,47,1,1,3.6309367674906173e-12,0.008693233176313075,2.68013539918255,1.707534644441779e-07,2.4040386615761644,-1.199011246420872,5.3897613833030275e-21,1.957987848774455e-21,-5.021534760707741e-21
142,75,29,46,1,1,1.0234124622012535e-12,0.008509573669140508,2.4537812153454586,2.2095387185491392e-08,0.8713943692588609,-2.9580097225752673,1.9242439058024954e-22,-1.8919087737438606e-22,-3.512773844827547e-23
142,75,30,45,1,1,2.829763420075597e-13,0.007857590215686154,2.1849042697917547,6.07257202492602e-08,0.09525125344943515,2.2801555232411896,1.3502437595549297e-22,-8.794781351418835e-23,1.0245371735688196e-22
142,75,31,44,0,1,7.673764680460233e-14,0.006529833636367097,1.9138896485899897,2.8435368257207356e-08,1.4147903675521896,-2.954505291037407,1.424850998093603e-23,-1.3999875568277414e-23,-2.650192587262811e-24
142,75,32,43,0,1,2.0403310787135288e-14,0.00472299828386364,1.7495086647128786,3.822570942320571e-08,-0.9499518562164849,0.7995568084963939,3.683612913484514e-24,2.5675686961578277e-24,2.6413244948132114e-24
142,75,33,42,0,1,5.317226447556469e-15,0.003332308036885052,1.8128687077419674,2.0688113746481004e-08,1.65539736301505,-2.8149192364225692,3.665651657956346e-25,-3.4717939009452334e-25,-1.1762861840715428e-25
142,75,34,41,0,1,1.3577012651171136e-15,0.0042448305277389495,1.7830809879758656,1.1872071462441045e-08,2.733170486945597,-1.7669338322581238,6.842126207826088e-26,-1.333409678485555e-26,-6.710939552189518e-26
142,75,35,40,0,1,3.395342810678111e-16,0.004701646266313542,1.946983336644822,1.4281152565842441e-08,2.400101238876785,-1.9361007316579797,2.2798004733545708e-26,-8.144213982028256e-27,-2.1293679777006787e-26
142,75,36,39,0,1,8.312515355709122e-17,0.0037430027481801624,1.8299638028058134,1.1926531458496437e-08,-0.5593193081079729,1.2706444946978404,3.7107933070604056e-27,1.0971526456624161e-27,3.544889707711689e-27
142,75,37,38,0,1,1.9913273886526766e-17,0.003180513488626294,1.8636297466975842,8.140749974001346e-09,-1.7234173669089146,0.1402123797886696,5.155898098388372e-28,5.105299855823038e-28,7.205543581840982e-29
142,75,38,37,0,1,4.665395596271985e-18,0.0033450407675803605,1.9881415652330043,1.373737137264758e-08,-1.4069768265545055,0.5811647386784988,2.143845723318933e-28,1.7918772319227114e-28,1.176966639760822e-28
142,75,39,36,0,1,1.0683797165644954e-18,0.0022719573804604602,1.9849646804952508,6.263011743941146e-09,-2.209298920375978,-0.22433423988072726,1.5202290966235033e-29,1.4821358440609567e-29,-3.381861114392904e-30
142,75,40,35,0,1,2.3899592503494778e-19,0.0022690220698154736,2.454118188175493,1.7274249080761607e-09,1.5576151830729283,-2.2714519359311653,9.367601203579576e-31,-6.0394703518252405e-31,-7.160778601432212e-31
143,75,0,75,1,1,0.18066938853093337,0.9999999999999998,0.31512889272119843,0.33184168696859556,0.8721437726671056,1.1872726653883041,0.05995363467368955,0.022434078117457804,0.05559811552207532
143,75,1,74,1,1,0.25446392750835684,0.9975954207533365,0.39509996627583965,0.26077042091190394,1.1124212681220267,1.5075212343978663,0.06619710562255161,0.004185833506468617,0.06606463191950272
143,75,2,73,1,1,0.22205578579738686,0.9874829901604438,0.5240744448890677,0.19069849172442688,1.469853540141281,1.9939279850303486,0.04181566184374479,-0.017170260565385745,0.03812783402643237
143,75,3,72,1,1,0.15364997500672267,0.95064455661289,0.7335227583594347,0.1264854215639381,2.0221767218850797,2.7556994802445143,0.01847528439271543,-0.017116660450722136,0.006953852774282681
143,75,4,71,1,1,0.0921899850040336,0.8351820771048222,1.055428692598929,0.0736976558470675,2.909380725349997,-2.3183758892306603,0.0056743821981347295,-0.0038578181533719356,-0.004161232080288515
143,75,5,70,1,1,0.05010900620314936,0.5968029957733548,1.4333937165162012,0.036574575239574324,-1.8975300483764557,-0.46413633186025444,0.0010937701709588601,0.000978058606541911,-0.0004896269488586897
143,75,6,69,1,1,0.02529541178524367,0.33934220705238705,1.6510090771824324,0.014475407757179632,0.6394107490961507,2.2904198262785833,0.0001242540176056445,-8.189601808246593e-05,9.344572282014956e-05
143,75,7,68,1,1,0.012045434183449366,0.25353658096545717,1.2394882947620762,0.008878998384026008,-0.6989655216818899,0.5405227730801864,2.7116089914835678e-05,2.3250414380312103e-05,1.3953514374996339e-05
143,75,8,67,1,1,0.005467223767730659,0.14317193728333336,0.8115571960160283,0.004787222046448977,3.0366666720649906,-2.434961439098567,3.747212506549042e-06,-2.849955425169123e-06,-2.432972594129789e-06
143,75,9,66,1,1,0.0023824649914663686,0.11471079270810389,1.2100739024330371,0.002605892865235611,-2.543031385944593,-1.332957483511556,7.121760515534257e-07,1.677907141181187e-07,-6.921278817255953e-07
143,75,10,65,1,1,0.001002036746410855,0.0652347515853448,1.3973227125202639,0.0009424033783699383,-0.9557183747142769,0.4416043378059869,6.160266425736128e-08,5.569294500631128e-08,2.632839000260299e-08
143,75,11,64,1,1,0.00040835353302009765,0.04242031885506562,0.8518718614981986,0.0006291687792893645,-2.186737219837814,-1.3348653583396157,1.0898768048054678e-08,2.5475681180879005e-09,-1.0596841116530893e-08
143,75,12,63,1,1,0.00016172417149310796,0.031595692137664076,1.6350462577120368,0.0003979684657190298,-1.1629623191242124,0.47208393858782427,2.033534145755409e-09,1.8111113983754632e-09,9.247359756317774e-10
143,75,13,62,1,1,6.238728085153189e-05,0.01111861045030421,2.5530629455148324,0.00029069127492840316,2.457601332691023,-1.272521028973731,2.0164087280308774e-10,5.925662613702694e-11,-1.9273737012745513e-10
143,75,14,61,1,1,2.3484355006255218e-05,0.020175045373025054,1.827310678394654,0.00013771468621527925,2.688412576505794,-1.7674620522791387,6.524893295744936e-11,-1.2749669001977145e-11,-6.399116495599797e-11
143,75,15,60,1,1,8.638466263607447e-06,0.024114333975863253,2.087234625645036,7.740839731924645e-05,-1.7809304247751154,0.30630420086992044,1.6125009857035262e-11,1.5374463192035345e-11,4.8622859280625106e-12
143,75,16,59,1,1,3.108538996373892e-06,0.021168221290206325,2.5487349623713036,3.934737658628117e-05,2.0296993308871425,-1.7047510139211404,2.589145571189501e-12,-3.4579187582409136e-13,-2.5659506556877237e-12
143,75,17,58,1,1,1.0952750121592095e-06,0.015980158956521398,2.098640646397312,1.6864683296171556e-05,-3.0607791803641,-0.9621385339667878,2.9517696607237544e-13,1.6877239138134372e-13,-2.421679607361692e-13
143,75,18,57,1,1,3.781306589597271e-07,0.01828009607111805,1.9396482636811907,2.31460720062392e-05,-1.351966041454725,0.5876822222264656,1.5999177816711735e-13,1.3314963231496071e-13,8.870481664186485e-14
143,75,19,56,1,1,1.2798268457098455e-07,0.017449836877155313,2.0004321655997965,7.706667920633061e-06,-0.35408850919172924,1.6463436564080676,1.721112397383362e-14,-1.299017963608784e-15,1.7162031953498164e-14
143,75,20,55,1,1,4.248497364108972e-08,0.012067539548182415,2.0939475616622083,5.454239826480887e-06,-2.7921920706303296,-0.6982445089681213,2.7963293057355098e-15,2.141909745584451e-15,-1.797687466687576e-15
143,75,21,54,1,1,1.3836704960828628e-08,0.013856414679884554,2.375411983078907,2.467893170557226e-06,2.0241076527046573,-1.8836656713960227,4.731620543538682e-16,-1.4563452509260506e-16,-4.501920865379848e-16
143,75,22,53,1,1,4.422242352537559e-09,0.006907895138337719,2.199747060200389,1.80847954288782e-06,-0.9504928201990367,1.2492542400013527,5.5246131958798147e-17,1.7459434498081127e-17,5.2414723536580385e-17
143,75,23,52,1,1,1.3871727661727193e-09,0.004264348930502237,3.0964900134064326,2.236872329312227e-07,2.54073422439294,-0.645961069380214,1.3231969304295482e-18,1.0566013360556467e-18,-7.965197633101148e-19
143,75,24,51,1,1,4.271031937952846e-10,0.005005373922370198,2.497724165405327,1.8665102067541773e-07,-0.7430405438423102,1.754683621563017,3.9902464032319064e-19,-7.29627334768003e-20,3.9229721272097384e-19
143,75,25,50,1,1,1.2908007634701935e-10,0.008047172246611589,2.3280161474007532,2.3499769182672334e-07,-2.606541639267544,-0.27852549186679043,2.440990603050834e-19,2.3469194193092605e-19,-6.711217202948792e-20
143,75,26,49,1,1,3.829093917822792e-11,0.010102608723487746,2.586220839763172,1.2031348737192745e-07,-2.2234576131280552,0.3627632266351168,4.6541874086607495e-20,4.3512921399482045e-20,1.6515801971933542e-20
143,75,27,48,1,1,1.1148282945532786e-11,0.008553371992944103,2.853813875163912,2.0484204950881907e-07,1.5544389517128796,-1.8749324803027945,1.9532797844703496e-20,-5.8494691160870915e-21,-1.863635969555204e-20
143,75,28,47,1,1,3.185223698723653e-12,0.008693233176313075,2.68013539918255,2.0255754930525533e-07,2.3687990064812765,-1.2342509015157601,5.608796731240215e-21,1.8521833661529634e-21,-5.294149369872104e-21
143,75,29,46,1,1,8.929313034259785e-13,0.008509573669140508,2.4537812153454586,2.6563424845766008e-08,0.8380062914640205,-2.9913978003701076,2.0184124621376543e-22,-1.9956890548748922e-22,-3.02016661072114e-23
143,75,30,45,1,1,2.455561084421441e-13,0.007857590215686154,2.1849042697917547,7.257108093037057e-08,0.06049320434381507,2.2453974741355696,1.4002439662653417e-22,-8.745726098662327e-23,1.093529110327778e-22
143,75,31,44,0,1,6.6226131837913e-14,0.006529833636367097,1.9138896485899897,3.4226161650696136e-08,1.3787670727949193,-2.9905285857946775,1.4800953807575037e-23,-1.46323932324447e-23,-2.2273980122727455e-24
143,75,32,43,0,1,1.7511717553294303e-14,0.00472299828386364,1.7495086647128786,4.600346840255965e-08,-0.9832129673949009,0.7662956973179778,3.80484621376551e-24,2.741332470083314e-24,2.638550927852758e-24
143,75,33,42,0,1,4.538446136363566e-15,0.003332308036885052,1.8128687077419674,2.493307514592431e-08,1.6209152271142606,-2.8494013723233587,3.770753753129254e-25,-3.6109302559615757e-25,-1.086170591260702e-25
143,75,34,41,0,1,1.152409362076631e-15,0.0042448305277389495,1.7830809879758656,1.4363209531764829e-08,2.700155558364321,-1.7999487608393998,7.026169617807467e-26,-1.596009852951946e-26,-6.842500423637621e-26
143,75,35,40,0,1,2.8658480225305527e-16,0.004701646266313542,1.946983336644822,1.7380238552515274e-08,2.361673273760328,-1.9745286967744367,2.341848738282532e-26,-9.20003150880864e-27,-2.1535667427235145e-26
143,75,36,39,0,1,6.976783575448911e-17,0.0037430027481801624,1.8299638028058134,1.4589015462438364e-08,-0.5991679588809481,1.2307958439248652,3.8097930187381945e-27,1.270518529801588e-27,3.5916995296178515e-27
143,75,37,38,0,1,1.6618998897083983e-17,0.003180513488626294,1.8636297466975842,1.0001645384415176e-08,-1.7601785944438546,0.10345115225372957,5.286564715984375e-28,5.258301155954565e-28,5.459262308937415e-29
143,75,38,37,0,1,3.871471333979791e-18,0.0033450407675803605,1.9881415652330043,1.690805990094748e-08,-1.4418494470746737,0.5462921181583308,2.189632551478661e-28,1.8709462472662443e-28,1.137563558811247e-28
143,75,39,36,0,1,8.815042421984757e-19,0.0022719573804604602,1.9849646804952508,7.761857852557618e-09,-2.2454652591301087,-0.260500578634858,1.5544983730966827e-29,1.5020514136886266e-29,-4.003832446497108e-30
143,75,40,35,0,1,1.9605870214414371e-19,0.0022690220698154736,2.454118188175493,2.1491373231720436e-09,1.5164621831674867,-2.3126049358366068,9.560685008837434e-31,-6.459413037287197e-31,-7.048594260697169e-31
144,76,0,76,1,1,0.17912550868925253,0.9999999999999998,0.31512889272119843,0.31493488562514055,0.8952786873366317,1.2104075800578302,0.05641287159159486,0.01989332410123482,0.052788897861321196
144,76,1,75,1,1,0.25327513786759426,0.9975954207533365,0.39509996627583965,0.24660103152241325,1.1358969573435587,1.5309969236193983,0.06230772526233591,0.002479155663700341,0.06225838429128942
144,76,2,74,1,1,0.22191162780455104,0.9874829901604438,0.5240744448890677,0.1796617623553088,1.4936322065327585,2.0177066514218263,0.03936999304589577,-0.017014977657111782,0.03550333629057794
144,76,3,73,1,1,0.1541921169721763,0.95064455661289,0.7335227583594347,0.118699059390327,2.0462200437263385,2.779742802085773,0.01739913325864231,-0.016272427464282407,0.006159378424131818
144,76,4,72,1,1,0.09291529690186569,0.8351820771048222,1.055428692598929,0.0688791496660043,2.9336506539910805,-2.2941059605895773,0.005345104025820605,-0.0035377600340995995,-0.004006793105211602
144,76,5,71,1,1,0.05072910996727453,0.5968029957733548,1.4333937165162012,0.034038727070707334,-1.8730761510258322,-0.439682434509631,0.0010305321563422913,0.0009325150290027305,-0.00043864820293662424
144,76,6,70,1,1,0.0257269057691178,0.33934220705238705,1.6510090771824324,0.013412312686232029,0.6639819545890939,2.3149910317715263,0.00011709250731087135,-7.931607905059277e-05,8.613718635053374e-05
