r,n_r,m,N_paths_log10,G_re,G_im,abs_G,r_abs_G,abs_Gmix_minus_G,tri_full,r_tri_full,abs_D_at_0,max_absH_all_j,argmax_absH_all_j,argmax_absterm_all_j,L_d0.5,jmax_d0.5,S_d0.5,r_S_d0.5,max_absH_window_d0.5,min_absH_window_d0.5,trunc_bound_d0.5,abs_signed_trunc_d0.5,abs_signed_trunc_minus_G_d0.5,weight_in_window_d0.5,ratio_S_over_absG_d0.5,ratio_full_over_S_d0.5,L_d1,jmax_d1,S_d1,r_S_d1,max_absH_window_d1,min_absH_window_d1,trunc_bound_d1,abs_signed_trunc_d1,abs_signed_trunc_minus_G_d1,weight_in_window_d1,ratio_S_over_absG_d1,ratio_full_over_S_d1,seconds
158,84,154,66.4017197292706,-0.013510417397727794,0.14030516506381716,0.14095414403927897,22.270754758206078,8.371725890308806e-17,0.16759589719179255,26.480151756303222,0.9999999999999998,0.9999999999999984,84,1,31,31,0.16759589719179255,26.480151756303222,0.29323737613569845,1.0634851787212313e-08,0.0020140690738626077,0.14095414403927906,8.371725890308806e-17,0.9999999999999398,1.1890100736952398,1.0,41,41,0.16759589719179255,26.480151756303222,0.29323737613569845,3.685009537062379e-10,0.0001602307322544464,0.14095414403927906,8.371725890308806e-17,1.0,1.1890100736952398,1.0,0.015552900003967807
159,85,155,67.04306535618069,-0.015789564828717722,0.1316072053734679,0.13255099721878535,21.07560855778687,6.059128614320848e-17,0.1576313694826684,25.063387747744276,0.9999999999999998,0.9999999999999994,85,1,31,31,0.1576313694826684,25.063387747744276,0.2778409190674843,8.653676812695856e-09,0.001995098328850677,0.13255099721878538,6.059128614320848e-17,0.999999999999928,1.1892130032223447,1.0,41,41,0.1576313694826684,25.063387747744276,0.2778409190674843,2.705205155580708e-10,0.0001582215893358649,0.13255099721878538,6.059128614320848e-17,1.0,1.1892130032223447,1.0,0.01378050001221709
160,85,156,67.22905805819887,-0.012690921718496255,0.14139722286253842,0.14196560895971727,22.71449743355476,8.342919866351945e-17,0.1687694879357694,27.003118069723104,0.9999999999999998,0.9999999999999996,85,1,31,31,0.1687694879357694,27.003118069723104,0.2950639018693536,1.0296553387178511e-08,0.001976423537605237,0.14196560895971735,8.342919866351945e-17,0.9999999999999372,1.188805437968133,1.0,41,41,0.1687694879357694,27.003118069723104,0.2950639018693536,3.3345832630213587e-10,0.00015625,0.14196560895971735,8.342919866351945e-17,1.0,1.188805437968133,1.0,0.013517399987904355
161,86,157,67.87054081576731,-0.014971377413853107,0.13281140929005514,0.13365258164090424,21.518065644185583,5.721958498152797e-17,0.1589140561351929,25.58516303776606,0.9999999999999998,1.0000000000000002,86,1,31,31,0.1589140561351929,25.58516303776606,0.2798609852254981,8.409283589425118e-09,0.0019580382763704366,0.13365258164090432,5.721958498152797e-17,0.999999999999925,1.189008503869838,1.0,41,41,0.1589140561351929,25.58516303776606,0.2798609852254981,2.449652537088377e-10,0.0001543150341422013,0.13365258164090432,5.721958498152797e-17,0.9999999999999999,1.189008503869838,1.0,0.014248100022086874
162,86,158,68.05641189299516,-0.011887806411945478,0.14246062895703482,0.14295576499085946,23.158833928519233,5.815852873680767e-17,0.16991810160243842,27.526732459595024,0.9999999999999998,1.0000000000000002,86,1,31,31,0.16991810160243842,27.526732459595024,0.2968493525461397,9.978496491497345e-09,0.0019399362995515708,0.14295576499085952,5.815852873680767e-17,0.9999999999999344,1.188606151093682,1.0,41,41,0.16991810160243842,27.526732459595024,0.2968493525461397,3.013249179306648e-10,0.00015241579027587258,0.14295576499085952,5.815852873680767e-17,0.9999999999999999,1.188606151093682,1.0,0.013340999983483925
163,87,159,68.6980286537559,-0.014168124478352678,0.13398431479243664,0.13473133400079157,21.961207442129027,8.777083671441753e-17,0.16016986079288578,26.107687309240383,0.9999999999999998,0.9999999999999992,87,1,31,31,0.16016986079288578,26.107687309240383,0.28183595409174245,8.178548783912017e-09,0.0019221115337127788,0.13473133400079162,8.777083671441753e-17,0.9999999999999218,1.1888092846460256,1.0,41,41,0.16016986079288578,26.107687309240383,0.28183595409174245,2.219657803129605e-10,0.00015055139448229139,0.13473133400079162,8.777083671441753e-17,0.9999999999999999,1.1888092846460256,1.0,0.01609750001807697
164,87,160,68.88378105802397,-0.011100806701412667,0.14349644881424195,0.14392518449430763,23.603730257066452,6.285829819150323e-17,0.1710424172118025,28.05095642273561,0.9999999999999998,0.9999999999999991,87,1,31,31,0.1710424172118025,28.05095642273561,0.29859491808231114,9.67905802083053e-09,0.001904558071812269,0.1439251844943077,6.285829819150323e-17,0.9999999999999315,1.1884120059513794,1.0,41,41,0.1710424172118025,28.05095642273561,0.29859491808231114,2.722494414747376e-10,0.000148720999405116,0.1439251844943077,6.285829819150323e-17,0.9999999999999999,1.1884120059513794,1.0,0.017297300015343353
165,88,161,69.52552880008861,-0.013379692245691991,0.1351270582772648,0.13578784203034064,22.404993935006207,6.285829819150323e-17,0.16139948531944473,26.63091507770838,0.9999999999999998,1.0000000000000013,88,1,31,31,0.16139948531944473,26.63091507770838,0.28376709778317205,7.96043791689219e-09,0.0018872701676642982,0.1357878420303407,6.285829819150323e-17,0.9999999999999188,1.188615143345318,1.0,41,41,0.16139948531944473,26.63091507770838,0.28376709778317205,2.017767259904207e-10,0.00014692378328741966,0.1357878420303407,6.285829819150323e-17,0.9999999999999999,1.188615143345318,1.0,0.0156307999859564
166,89,162,70.16660908702568,-0.015480053251302799,0.12686178925204106,0.12780276061530302,21.215258262140303,8.542522420166517e-17,0.15193196037678683,25.220705422546615,0.9999999999999998,0.9999999999999994,89,1,31,31,0.15193196037678683,25.220705422546615,0.26900596728510945,6.548006921592976e-09,0.0018702422306176695,0.1278027606153031,8.542522420166517e-17,0.9999999999999041,1.1888003016939104,1.0,42,42,0.15193196037678683,25.220705422546615,0.26900596728510945,3.2488571661517046e-11,0.00014515894904920887,0.1278027606153031,8.542522420166517e-17,1.0,1.1888003016939104,1.0,0.01614500000141561
167,89,163,70.35304117941948,-0.012605937285457494,0.13624073325259178,0.1368226847129114,22.849388347056202,5.869931039739981e-17,0.16260362059625538,27.15480463957465,0.9999999999999998,0.9999999999999994,89,1,31,31,0.16260362059625538,27.15480463957465,0.2856556629835606,7.754013675159533e-09,0.0018534688204410463,0.13682268471291145,5.869931039739981e-17,0.9999999999999157,1.1884258881298735,1.0,42,42,0.16260362059625538,27.15480463957465,0.2856556629835606,4.0057046752815676e-11,0.0001434257234034924,0.13682268471291145,5.869931039739981e-17,1.0,1.1884258881298735,1.0,0.016393500001868233
168,90,164,70.99425528747572,-0.014709440535672292,0.1280765543390248,0.12891846808052618,21.658302637528397,5.721958498152797e-17,0.15323395766489967,25.743304887703143,0.9999999999999998,1.0,90,1,31,31,0.15323395766489967,25.743304887703143,0.27107179128503156,6.399446109951982e-09,0.001836944642405856,0.12891846808052623,5.721958498152797e-17,0.9999999999999007,1.1886113754406804,1.0,42,42,0.15323395766489967,25.743304887703143,0.27107179128503156,2.9596814388757106e-11,0.0001417233560090703,0.12891846808052623,5.721958498152797e-17,1.0,1.1886113754406804,1.0,0.016837700008181855
169,90,165,71.1805657117132,-0.011846687625703973,0.1373263847318822,0.13783642461711612,23.294355760292625,8.777083671441753e-17,0.16378293741239439,27.67931642269465,0.9999999999999998,1.0000000000000002,90,1,31,31,0.16378293741239439,27.67931642269465,0.28750285552065985,7.558424717834123e-09,0.0018206645425580337,0.1378364246171162,8.777083671441753e-17,0.9999999999999125,1.188241336550573,1.0,42,42,0.16378293741239439,27.67931642269465,0.28750285552065985,3.6383235576493235e-11,0.0001400511186583103,0.1378364246171162,8.777083671441753e-17,1.0,1.188241336550573,1.0,0.016925000003539026
170,91,166,71.82191072683042,-0.013951964347844384,0.12926104851138687,0.1300118301210572,22.10201112057972,1.140308571841497e-16,0.15450958039964424,26.26662866793952,0.9999999999999998,0.9999999999999999,91,1,31,31,0.15450958039964424,26.26662866793952,0.27309279104129724,6.258125344097871e-09,0.0018046235031702834,0.1300118301210573,1.140308571841497e-16,0.9999999999998972,1.1884270858719288,1.0,42,42,0.15450958039964424,26.26662866793952,0.27309279104129724,2.7041299722752697e-11,0.0001384083044982699,0.1300118301210573,1.140308571841497e-16,1.0,1.1884270858719288,1.0,0.023145300016039982
171,92,167,72.46261577676462,-0.015890279169442346,0.12129571422412216,0.12233213503091787,20.918795090286956,6.059128614320848e-17,0.14540352849068952,24.86400337190791,0.9999999999999998,1.0000000000000007,92,1,31,31,0.14540352849068952,24.86400337190791,0.25875227121347044,5.18097403870218e-09,0.0017888166383669534,0.12233213503091793,6.059128614320848e-17,0.9999999999998797,1.1885963443206533,1.0,42,42,0.14540352849068952,24.86400337190791,0.25875227121347044,2.013589720606269e-11,0.00013679422728360863,0.12233213503091793,6.059128614320848e-17,1.0,1.1885963443206533,1.0,0.019765600009122863
172,92,168,72.64957541486228,-0.013207570611167806,0.130416326188721,0.13108340115366193,22.546344998429852,1.1295700899707568e-16,0.15575949277215106,26.790632756809984,0.9999999999999998,1.0000000000000004,92,1,31,31,0.15575949277215106,26.790632756809984,0.27507019624936535,6.123558427347395e-09,0.0017732391899140077,0.13108340115366207,1.1295700899707568e-16,0.9999999999998939,1.188247263965654,1.0,42,42,0.15575949277215106,26.790632756809984,0.27507019624936535,2.4775295117177118e-11,0.00013520822065981613,0.13108340115366207,1.1295700899707568e-16,1.0,1.188247263965654,1.0,0.01898059999803081
173,93,169,73.29041382020736,-0.015151771789530697,0.12254447726648032,0.12347762994517238,21.36162998051482,6.206335383118183e-17,0.14674292167615394,25.38652544997463,0.9999999999999998,0.9999999999999998,93,1,32,32,0.14674292167615394,25.38652544997463,0.2608955676940944,5.085444148024518e-09,0.0017578865231669492,0.12347762994517243,6.206335383118183e-17,0.9999999999999641,1.1884170577400297,1.0,42,42,0.14674292167615394,25.38652544997463,0.2608955676940944,1.8552273473587248e-11,0.00013364963747535834,0.12347762994517243,6.206335383118183e-17,1.0,1.1884170577400297,1.0,0.021719699987443164
174,93,170,73.4772493537096,-0.012476170515722033,0.13154340172586296,0.13213372532532766,22.991268206607014,3.6880726988814706e-17,0.15698434611901468,27.315276224708555,0.9999999999999998,0.9999999999999998,93,1,32,32,0.15698434611901468,27.315276224708555,0.2770052071035611,5.995300062463042e-09,0.001742754123169893,0.1321337253253277,3.6880726988814706e-17,0.9999999999999684,1.1880717487719512,1.0,42,42,0.15698434611901468,27.315276224708555,0.2770052071035611,2.275951207097513e-11,0.0001321178491214163,0.1321337253253277,3.6880726988814706e-17,1.0,1.1880717487719512,1.0,0.023587700008647516
175,94,171,74.1182183072207,-0.014424832504443454,0.12376307781985611,0.12460086365762081,21.80515114008364,3.804545602077247e-17,0.14805598061446726,25.90979660753177,0.9999999999999998,1.0000000000000002,94,1,32,32,0.14805598061446726,25.90979660753177,0.26299345717089395,4.994030353777599e-09,0.0017278375908993246,0.12460086365762084,3.804545602077247e-17,0.999999999999963,1.1882420094719135,1.0,42,42,0.14805598061446726,25.90979660753177,0.26299345717089395,1.7135184681452233e-11,0.00013061224489795917,0.12460086365762084,3.804545602077247e-17,1.0,1.1882420094719135,1.0,0.023343599983491004
176,94,172,74.30493253853672,-0.011757649757115868,0.13264324649096962,0.1331633326688512,23.43674654971781,8.777083671441753e-17,0.15818477440126164,27.84052029462205,0.9999999999999998,1.0000000000000002,94,1,32,32,0.15818477440126164,27.84052029462205,0.2788989869396325,5.872941584809033e-09,0.0017131326396463843,0.13316333266885128,8.777083671441753e-17,0.9999999999999674,1.1879003869228284,1.0,42,42,0.15818477440126164,27.84052029462205,0.2788989869396325,2.0960780978512125e-11,0.00012913223140495868,0.13316333266885128,8.777083671441753e-17,1.0,1.1879003869228284,1.0,0.020958200009772554
177,95,173,74.94602932046723,-0.013709483711383462,0.12495252690176555,0.1257023624390931,22.24931815171948,7.83703449225051e-17,0.1493433377748926,26.43377078615599,0.9999999999999998,1.0000000000000009,95,1,32,32,0.1493433377748926,26.43377078615599,0.2650471404387049,4.906484500392249e-09,0.0016986350915318166,0.1257023624390932,7.83703449225051e-17,0.9999999999999616,1.1880710503532048,1.0,42,42,0.1493433377748926,26.43377078615599,0.2650471404387049,1.5863463192486993e-11,0.00012767723195761116,0.1257023624390932,7.83703449225051e-17,1.0,1.1880710503532048,1.0,0.022572499990928918
178,96,174,75.58651637214078,-0.015509692636132772,0.11735485954726231,0.11837530834183696,21.07080488484698,7.757919228897728e-17,0.14065671817839376,25.036895835754088,0.9999999999999998,0.9999999999999993,96,1,32,32,0.14065671817839376,25.036895835754088,0.2512626171922535,4.0758081172390185e-09,0.0016843408741480032,0.11837530834183704,7.757919228897728e-17,0.9999999999999553,1.1882268367336701,1.0,42,42,0.14065671817839376,25.036895835754088,0.2512626171922535,1.2022473774109668e-11,0.00012624668602449185,0.11837530834183704,7.757919228897728e-17,1.0,1.1882268367336701,1.0,0.02793880001991056
179,96,175,75.77384693265222,-0.013005712793655819,0.12611380226692098,0.1267826474226308,22.69409388865091,6.13071990641655e-17,0.15060561885815343,26.958405775609464,0.9999999999999998,0.9999999999999994,96,1,32,32,0.15060561885815343,26.958405775609464,0.26705779853662515,4.814721806065764e-09,0.0016702460173227617,0.12678264742263085,6.13071990641655e-17,0.9999999999999605,1.1879040382877368,1.0,42,42,0.15060561885815343,26.958405775609464,0.26705779853662515,1.4719048412106465e-11,0.000124840048687619,0.12678264742263085,6.13071990641655e-17,0.9999999999999999,1.1879040382877368,1.0,0.027088899980299175
180,97,176,76.41446394330168,-0.014812639721213518,0.11860102478929649,0.11952245553276503,21.514041995897706,5.928593550334434e-17,0.1419999027488278,25.559982494789,0.9999999999999998,1.0,97,1,32,32,0.1419999027488278,25.559982494789,0.2534260104431292,3.986626470001418e-09,0.0016563466499998443,0.11952245553276508,5.928593550334434e-17,0.999999999999954,1.1880604537103152,1.0,42,42,0.1419999027488278,25.559982494789,0.2534260104431292,1.1210928710989736e-11,0.0001234567901234568,0.11952245553276508,5.928593550334434e-17,0.9999999999999999,1.1880604537103152,1.0,0.024595700000645593
181,97,177,76.60167120726285,-0.01231347546247047,0.12724784207189876,0.12784222694368147,23.139443076806344,8.955273674796307e-17,0.15184343370966222,27.48366150144886,0.9999999999999998,1.0,97,1,32,32,0.15184343370966222,27.48366150144886,0.26902657726524537,4.6977943949581455e-09,0.0016426389972313067,0.12784222694368153,8.955273674796307e-17,0.9999999999999591,1.1877408375915888,1.0,42,42,0.15184343370966222,27.48366150144886,0.26902657726524537,1.3686473532672668e-11,0.00012209639510393455,0.12784222694368153,8.955273674796307e-17,0.9999999999999999,1.1877408375915888,1.0,0.02423290000297129
182,98,178,77.24241555589266,-0.014125791729631671,0.11981827418108415,0.12064807010359671,21.957948758854602,8.955273674796307e-17,0.14331757917236454,26.083799409370346,0.9999999999999998,1.0000000000000002,98,1,32,32,0.14331757917236454,26.083799409370346,0.25554492868178214,3.9015853601477435e-09,0.0016291193772771453,0.1206480701035968,8.955273674796307e-17,0.9999999999999527,1.1878978175888122,1.0,42,42,0.14331757917236454,26.083799409370346,0.25554492868178214,1.047480303700687e-11,0.00012075836251660427,0.1206480701035968,8.955273674796307e-17,1.0,1.1878978175888122,1.0,0.027004800009308383
183,99,179,77.88257332455737,-0.015795446199301393,0.11247815330729581,0.1135818255358425,20.785474073059177,7.351626287044711e-17,0.13493987236834226,24.693996643406635,0.9999999999999998,0.9999999999999999,99,1,32,32,0.13493987236834226,24.693996643406635,0.24213250783133108,3.238817263471635e-09,0.0016157841988078095,0.11358182553584259,7.351626287044711e-17,0.999999999999945,1.1880410596654822,1.0,42,42,0.13493987236834226,24.693996643406635,0.24213250783133108,8.025008545734546e-12,0.00011944220490310251,0.11358182553584259,7.351626287044711e-17,1.0,1.1880410596654822,1.0,0.034416699985740706
184,99,180,78.07037134314625,-0.013449204645741534,0.12100754010411968,0.12175264213828449,22.402486153444347,1.0056908806174537e-16,0.14461033739284868,26.608302080284155,0.9999999999999998,0.9999999999999998,99,1,32,32,0.14461033739284868,26.608302080284155,0.2576205129189688,3.820418664908414e-09,0.0016026299582054036,0.12175264213828459,1.0056908806174537e-16,0.9999999999999514,1.1877388026504,1.0,42,42,0.14461033739284868,26.608302080284155,0.2576205129189688,9.805512323027096e-12,0.00011814744801512288,0.12175264213828459,1.0056908806174537e-16,1.0,1.1877388026504,1.0,0.0282156000030227
185,100,181,78.71065829570821,-0.015127484782995155,0.11374627602629454,0.11474779346771657,21.228341791527566,9.972774239617184e-17,0.13630693035986788,25.21678211657556,0.9999999999999998,0.9999999999999999,100,1,32,32,0.13630693035986788,25.21678211657556,0.24435139739241177,3.1808328385073124e-09,0.0015896532369595842,0.11474779346771667,9.972774239617184e-17,0.9999999999999437,1.1878828014084366,1.0,42,42,0.13630693035986788,25.21678211657556,0.24435139739241177,7.547099559933858e-12,0.0001168736303871439,0.11474779346771667,9.972774239617184e-17,1.0,1.1878828014084366,1.0,0.029854799999156967
186,100,182,78.89833142731361,-0.012782897146189912,0.12216972242838585,0.12283665388506362,22.847617622621833,1.0056908806174537e-16,0.1458787573916473,27.133448874846398,0.9999999999999998,0.9999999999999997,100,1,32,32,0.1458787573916473,27.133448874846398,0.25965387854064664,3.742881799384561e-09,0.0015768506991543365,0.12283665388506372,1.0056908806174537e-16,0.99999999999995,1.1875832886830653,1.0,42,42,0.1458787573916473,27.133448874846398,0.25965387854064664,9.195610144202451e-12,0.00011562030292519366,0.12283665388506372,1.0056908806174537e-16,1.0,1.1875832886830653,1.0,0.028750099998433143
187,101,183,79.53874503917612,-0.014468443866545281,0.11498584548942137,0.11589253871943808,21.67190474053492,8.505453752507596e-17,0.13764881093247663,25.74032764437313,0.9999999999999998,1.0000000000000007,101,1,32,32,0.13764881093247663,25.74032764437313,0.24652581273622606,3.1252271922281786e-09,0.0015642190890419907,0.11589253871943817,8.505453752507596e-17,0.9999999999999423,1.187727980191269,1.0,42,42,0.13764881093247663,25.74032764437313,0.24652581273622606,7.109425141582548e-12,0.00011438702851096685,0.11589253871943817,8.505453752507596e-17,1.0,1.187727980191269,1.0,0.032567999995080754
188,101,184,79.72629592039887,-0.012126859736105666,0.12330568662227818,0.12390057740160315,23.293308551501394,9.93498412932028e-17,0.14712340643726504,27.659200410205827,0.9999999999999998,1.0000000000000009,101,1,32,32,0.14712340643726504,27.659200410205827,0.26164611100997726,3.6687495581609404e-09,0.001551755228701006,0.12390057740160325,9.93498412932028e-17,0.9999999999999487,1.187431160715167,1.0,43,43,0.14712340643726504,27.659200410205827,0.26164611100997726,8.638617371776734e-12,0.00011317338162064282,0.12390057740160325,9.93498412932028e-17,1.0,1.187431160715167,1.0,0.02515460000722669
189,102,185,80.3668337400287,-0.013818436823399902,0.11619774672518482,0.11701651823675363,22.116121946746436,7.609091204154493e-17,0.1389660653595285,26.264586352950886,0.9999999999999998,0.9999999999999998,102,1,32,32,0.1389660653595285,26.264586352950886,0.2486568464828339,3.071863142573816e-09,0.0015394560157741966,0.1170165182367537,7.609091204154493e-17,0.9999999999999409,1.187576484529863,1.0,43,43,0.1389660653595285,26.264586352950886,0.2486568464828339,6.7077892617456985e-12,0.00011197894795778394,0.1170165182367537,7.609091204154493e-17,0.9999999999999999,1.187576484529863,1.0,0.025466999999480322
190,103,186,81.00681055158465,-0.01537961529663742,0.10917324546224613,0.11025121355990786,20.947730576382494,8.892890325501651e-17,0.1309463931245491,24.879814693664326,0.9999999999999998,0.9999999999999996,103,1,32,32,0.1309463931245491,24.879814693664326,0.23573409662876307,2.570501765700349e-09,0.001527318421284235,0.11025121355990794,8.892890325501651e-17,0.9999999999999323,1.1877093130897463,1.0,43,43,0.1309463931245491,24.879814693664326,0.23573409662876307,5.212086933072852e-12,0.00011080332409972299,0.11025121355990794,8.892890325501651e-17,1.0,1.1877093130897463,1.0,0.030330899986438453
191,103,187,81.19492457098589,-0.01317753937157838,0.11738283944948116,0.11812018684844759,22.56095568805349,8.542522420166517e-17,0.1402592417760679,26.78951517922897,0.9999999999999998,0.9999999999999998,103,1,32,32,0.1402592417760679,26.78951517922897,0.2507455772234644,3.020613704763123e-09,0.001515339487523396,0.11812018684844766,8.542522420166517e-17,0.9999999999999395,1.1874282078136695,1.0,43,43,0.1402592417760679,26.78951517922897,0.2507455772234644,6.3385096024958115e-12,0.00010964611715687619,0.11812018684844766,8.542522420166517e-17,1.0,1.1874282078136695,1.0,0.028647199971601367
192,104,188,81.8350272108297,-0.01474757364697006,0.11043041534901443,0.1114108054123506,21.390874639171315,8.505453752507596e-17,0.13230721993679412,25.40298622786447,0.9999999999999998,0.9999999999999992,104,1,32,32,0.13230721993679412,25.40298622786447,0.2379554102312356,2.5345350782810163e-09,0.0015035163260146505,0.11141080541235067,8.505453752507596e-17,0.9999999999999307,1.1875618298162578,1.0,43,43,0.13230721993679412,25.40298622786447,0.2379554102312356,4.945784929466333e-12,0.00010850694444444444,0.11141080541235067,8.505453752507596e-17,1.0,1.1875618298162578,1.0,0.02649259997997433
193,104,189,82.0230176931852,-0.012545794666773509,0.11854195205751596,0.11920399054321652,23.00637017484079,7.410741937918043e-17,0.1415288772127297,27.31507330205683,0.9999999999999998,0.9999999999999991,104,1,32,32,0.1415288772127297,27.31507330205683,0.25279305587669065,2.9713609980194247e-09,0.0014918461155413358,0.11920399054321659,7.410741937918043e-17,0.999999999999938,1.187283047889403,1.0,43,43,0.1415288772127297,27.31507330205683,0.25279305587669065,5.9983456601045565e-12,0.00010738543316599103,0.11920399054321659,7.410741937918043e-17,1.0,1.187283047889403,1.0,0.02841579998494126
194,105,190,82.66324379850091,-0.014123426445305648,0.11166033443301866,0.11254999538093963,21.834699103902288,8.542522420166517e-17,0.1336438233258748,25.92690172521971,0.9999999999999998,1.0000000000000007,105,1,32,32,0.1336438233258748,25.92690172521971,0.24013352158085446,2.499830996124534e-09,0.001480326100242759,0.11254999538093971,8.542522420166517e-17,0.9999999999999291,1.1874174039149485,1.0,43,43,0.1336438233258748,25.92690172521971,0.24013352158085446,4.6993561111121824e-12,0.00010628122010840685,0.11254999538093971,8.542522420166517e-17,0.9999999999999999,1.1874174039149485,1.0,0.03267869999399409
195,106,191,83.30292864635003,-0.015577714881218955,0.10485902152067751,0.10600980895744723,20.67191274670221,7.351626287044711e-17,0.12589090488004737,24.548726451609237,0.9999999999999998,1.0000000000000009,106,1,32,32,0.12589090488004737,24.548726451609237,0.22754179183047454,2.101485933670369e-09,0.0014689535877731956,0.10600980895744731,7.351626287044711e-17,0.9999999999999192,1.1875401542378072,1.0,43,43,0.12589090488004737,24.548726451609237,0.22754179183047454,3.683155238383165e-12,0.0001051939513477975,0.10600980895744731,7.351626287044711e-17,1.0,1.1875401542378072,1.0,0.027750800014473498
196,106,192,83.49146053058121,-0.013507302442084089,0.11286381787183447,0.11366920692900322,22.27916455808463,8.542522420166517e-17,0.13495671458582345,26.451516058821397,0.9999999999999998,1.0000000000000007,106,1,32,32,0.13495671458582345,26.451516058821397,0.24226946073490963,2.4663264527467643e-09,0.0014577259475218659,0.1136692069290033,8.542522420166517e-17,0.9999999999999277,1.1872759407049986,1.0,43,43,0.13495671458582345,26.451516058821397,0.24226946073490963,4.470939252499115e-12,0.00010412328196584757,0.1136692069290033,8.542522420166517e-17,1.0,1.1872759407049986,1.0,0.031477599986828864
197,107,193,84.13127025299923,-0.014971801881705892,0.10612972993983419,0.10718056926834821,21.114572145864596,7.410741937918043e-17,0.12726616110758995,25.07143373819522,0.9999999999999998,0.9999999999999998,107,1,32,32,0.12726616110758995,25.07143373819522,0.2298024215316968,2.0787505861379157e-09,0.0014466406088915664,0.10718056926834829,7.410741937918043e-17,0.9999999999999175,1.1873995629651248,1.0,43,43,0.12726616110758995,25.07143373819522,0.2298024215316968,3.5179103684018243e-12,0.00010306887577623747,0.10718056926834829,7.410741937918043e-17,1.0,1.1873995629651248,1.0,0.04617909999797121
198,107,194,84.3196776104463,-0.01289929283311541,0.11404165481110348,0.11476885809159793,22.72423390213639,6.285829819150323e-17,0.13624639797912524,26.976786799866797,0.9999999999999998,0.9999999999999996,107,1,32,32,0.13624639797912524,26.976786799866797,0.24436423692063255,2.4339624360474707e-09,0.0014356950596337403,0.114768858091598,6.285829819150323e-17,0.9999999999999262,1.1871373493181046,1.0,43,43,0.13624639797912524,26.976786799866797,0.24436423692063255,4.258879364952803e-12,0.00010203040506070809,0.114768858091598,6.285829819150323e-17,1.0,1.1871373493181046,1.0,0.03453140001511201
199,108,195,84.95960993052617,-0.014372728894197873,0.10737367907076883,0.1083313541550117,21.557939476847327,7.152448122690996e-17,0.12861767696178422,25.59491771539506,0.9999999999999998,0.9999999999999998,108,1,32,32,0.12861767696178422,25.59491771539506,0.2320202058743103,2.056689070066238e-09,0.001424886844237861,0.10833135415501179,7.152448122690996e-17,0.999999999999916,1.1872617855191283,1.0,43,43,0.12861767696178422,25.59491771539506,0.2320202058743103,3.363825835414528e-12,0.000101007550314386,0.10833135415501179,7.152448122690996e-17,0.9999999999999999,1.1872617855191283,1.0,0.04020479999599047
200,108,196,85.14789522959359,-0.012299459951740413,0.11519460741642282,0.11584936034751439,23.16987206950288,8.441528768080324e-17,0.13751336943820844,27.502673887641688,0.9999999999999998,0.9999999999999997,108,1,32,32,0.13751336943820844,27.502673887641688,0.2464188367456751,2.4026836496950993e-09,0.001414213562373095,0.11584936034751447,8.441528768080324e-17,0.9999999999999246,1.1870015425696638,1.0,43,43,0.13751336943820844,27.502673887641688,0.2464188367456751,4.061701528566701e-12,0.0001,0.11584936034751447,8.441528768080324e-17,1.0,1.1870015425696638,1.0,0.05650520001654513
201,109,197,85.78794793191439,-0.01378066879970968,0.10859163767003091,0.10946255343461785,22.001973240358186,9.900089826667315e-17,0.12994592394576424,26.11913071309861,0.9999999999999998,1.0,109,1,32,32,0.12994592394576424,26.11913071309861,0.23419611832275583,2.035272855621119e-09,0.001403672867380295,0.10946255343461794,9.900089826667315e-17,0.9999999999999145,1.1871267375777155,1.0,43,43,0.12994592394576424,26.11913071309861,0.23419611832275583,3.2199448955135995e-12,9.900745031063588e-05,0.10946255343461794,9.900089826667315e-17,1.0,1.1871267375777155,1.0,0.04280090000247583
202,110,198,86.42748127219681,-0.015148505813159643,0.10206377336470937,0.10318183494110816,20.84273065810385,5.869931039739981e-17,0.12250173606267283,24.74535068465991,0.9999999999999998,1.0000000000000004,110,1,32,32,0.12250173606267283,24.74535068465991,0.22203827182778965,1.722514705347717e-09,0.001393262464812459,0.10318183494110822,5.869931039739981e-17,0.9999999999999031,1.1872413020430548,1.0,43,43,0.12250173606267283,24.74535068465991,0.22203827182778965,2.553040721965622e-12,9.802960494069208e-05,0.10318183494110822,5.869931039739981e-17,0.9999999999999999,1.1872413020430548,1.0,0.03924640000332147
203,110,199,86.61628449676861,-0.0131957560517874,0.10978435535859488,0.1105745570159814,22.446635074244224,9.900089826667315e-17,0.13125137312846683,26.644028745078767,0.9999999999999998,1.0000000000000004,110,1,32,32,0.13125137312846683,26.644028745078767,0.23633112310989962,2.0144750549179497e-09,0.001382980111021865,0.11057455701598151,9.900089826667315e-17,0.9999999999999128,1.1869943382137809,1.0,43,43,0.13125137312846683,26.644028745078767,0.23633112310989962,3.0854086846139813e-12,9.706617486471401e-05,0.11057455701598151,9.900089826667315e-17,1.0,1.1869943382137809,1.0,0.041983700008131564
